Equal_Reserve,Modeled_RDI,RDI70_Boundary
0.5315000000000001,0.5500000000000045,0.7445
0.532,0.5500000000000045,0.7445
0.5325,0.5500000000000045,0.7445
0.533,0.5500000000000045,0.7445
0.5335000000000001,0.5500000000000045,0.7445
0.534,0.5500000000000045,0.7445
0.5345,0.5500000000000045,0.7445
0.535,0.5500000000000045,0.7445
0.5355000000000001,0.5500555555555601,0.7445
0.536,0.5505000000000044,0.7445
0.5365,0.5509444444444489,0.7445
0.537,0.5513888888888934,0.7445
0.5375000000000001,0.5519444444444489,0.7445
0.538,0.5523888888888934,0.7445
0.5385,0.5528333333333378,0.7445
0.539,0.5532777777777823,0.7445
0.5395000000000001,0.5537222222222268,0.7445
0.54,0.5542777777777823,0.7445
0.5405,0.5546111111111156,0.7445
0.541,0.5550555555555601,0.7445
0.5415000000000001,0.5556111111111156,0.7445
0.542,0.5560555555555601,0.7445
0.5425,0.5565000000000045,0.7445
0.543,0.556944444444449,0.7445
0.5435000000000001,0.5573888888888935,0.7445
0.544,0.557944444444449,0.7445
0.5445,0.5583333333333379,0.7445
0.545,0.5587222222222268,0.7445
0.5455,0.5592777777777823,0.7445
0.546,0.5597222222222268,0.7445
0.5465,0.5601666666666713,0.7445
0.547,0.5606111111111157,0.7445
0.5475,0.5610555555555601,0.7445
0.548,0.5615000000000046,0.7445
0.5485,0.561944444444449,0.7445
0.549,0.5623888888888935,0.7445
0.5495,0.562944444444449,0.7445
0.55,0.5632777777777823,0.7445
0.5505,0.5637222222222268,0.7445
0.551,0.5642777777777823,0.7445
0.5515,0.5646111111111157,0.7445
0.552,0.5650555555555601,0.7445
0.5525,0.5656111111111157,0.7445
0.553,0.565944444444449,0.7445
0.5535,0.5663888888888935,0.7445
0.554,0.566944444444449,0.7445
0.5545,0.5672777777777823,0.7445
0.555,0.5677222222222268,0.7445
0.5555,0.5682777777777824,0.7445
0.556,0.5686111111111157,0.7445
0.5565,0.5690555555555602,0.7445
0.557,0.5696111111111157,0.7445
0.5575,0.5699444444444491,0.7445
0.558,0.5703888888888936,0.7445
0.5585,0.5708333333333381,0.7445
0.559,0.5712777777777824,0.7445
0.5595,0.5717222222222269,0.7445
0.56,0.5721666666666714,0.7445
0.5605,0.5726111111111158,0.7445
0.561,0.5730000000000047,0.7445
0.5615,0.5733888888888937,0.7445
0.562,0.5739444444444493,0.7445
0.5625,0.5742777777777825,0.7445
0.5630000000000001,0.574722222222227,0.7445
0.5635,0.5751666666666715,0.7445
0.5640000000000001,0.575611111111116,0.7445
0.5645,0.5760555555555604,0.7445
0.5650000000000001,0.5765000000000049,0.7445
0.5655,0.5769444444444494,0.7445
0.5660000000000001,0.5772777777777827,0.7445
0.5665,0.5777222222222271,0.7445
0.5670000000000001,0.5781666666666716,0.7445
0.5675,0.5786111111111161,0.7445
0.5680000000000001,0.5790555555555605,0.7445
0.5685,0.5793888888888938,0.7445
0.5690000000000001,0.5799444444444494,0.7445
0.5695,0.5802777777777828,0.7445
0.5700000000000001,0.5807222222222272,0.7445
0.5705,0.5811666666666717,0.7445
0.5710000000000001,0.5816111111111162,0.7445
